date,item_name,category,quantity_wasted,waste_reason,cost_per_item,total_waste_cost,month,month_name
2025-07-25,BFF (Better French fries)medium  (large),Mini Bites,5,Spoiled,27.0,135.0,7.0,July
2025-07-25,Iced honey shaken espresso ,Signature Kôfē,1,Spoiled,36.0,36.0,7.0,July
2025-07-26,simple milk tea ,Sans Coffee,1,Expired,28.0,28.0,7.0,July
2025-07-26,Choco caramel decadence,Sans Coffee,1,Over-prepared,45.0,45.0,7.0,July
2025-07-26,Extra Rice,Sans Coffee,3,Expired,5.0,15.0,7.0,July
2025-07-26,hot cocoa latte ,Sans Coffee,3,Over-prepared,32.0,96.0,7.0,July
2025-07-26,the super charged (25% more coffee)  (hot),Sans Coffee,3,Spoiled,31.0,93.0,7.0,July
2025-07-27,Overload lomi (malapot),Mini Bites,4,Over-prepared,99.0,396.0,7.0,July
2025-07-27,Belgian waffle  (peanut butter ),Sans Coffee,4,Quality issue,25.0,100.0,7.0,July
2025-07-27,choco dinosaur latte,Sans Coffee,3,Expired,35.0,105.0,7.0,July
2025-07-27,French fries Spicy barbecue  (large ),Mini Bites,3,Expired,30.0,90.0,7.0,July
2025-07-27,white mocha  (hot),Coffee Based,2,Expired,32.0,64.0,7.0,July
2025-07-27,BFF (Better French fries) Large (cheese ),Mini Bites,3,Spoiled,28.0,84.0,7.0,July
2025-07-28,BFF (Better French fries) Large (cheese),Mini Bites,3,Spoiled,30.0,90.0,7.0,July
2025-07-28,the super charged (25% more coffee)  (hot),Sans Coffee,1,Spoiled,31.0,31.0,7.0,July
2025-07-28,dalgona ,Signature Kôfē,2,Over-prepared,32.0,64.0,7.0,July
2025-07-28,matcha espresso fusion  (iced),Signature Kôfē,3,Over-prepared,35.0,105.0,7.0,July
2025-07-29,Spanish latte (iced),Coffee Based,1,Quality issue,32.0,32.0,7.0,July
2025-07-29,cappuccino  (ice),Coffee Based,1,Spoiled,32.0,32.0,7.0,July
2025-07-29,kofetala special blend ,Sans Coffee,3,Over-prepared,34.0,102.0,7.0,July
2025-07-29,mango banana milk shake ,Kôfē Frappé,2,Over-prepared,35.0,70.0,7.0,July
2025-07-30,drip coffee (8 bags/pouch) (barako),Sans Coffee,2,Over-prepared,37.0,74.0,7.0,July
2025-07-30,street food sampler (large),Sans Coffee,1,Expired,28.0,28.0,7.0,July
2025-07-30,FFFF (med sc),Sans Coffee,1,Expired,8.0,8.0,7.0,July
2025-07-30,the Christmas drink (iced),Signature Kôfē,3,Over-prepared,34.0,102.0,7.0,July
2025-07-31,Whipped Americano,Signature Kôfē,3,Spoiled,36.0,108.0,7.0,July
2025-07-31,caramel macchiato (hot),Coffee Based,5,Expired,42.0,210.0,7.0,July
2025-07-31,the Christmas drink (iced),Signature Kôfē,3,Quality issue,34.0,102.0,7.0,July
2025-07-31,premium barako,Sans Coffee,5,Spoiled,15.0,75.0,7.0,July
2025-07-31,Chicken wings (half dozen),Mini Bites,1,Expired,82.0,82.0,7.0,July
2025-08-01,Chicken wings (extra rice ),Mini Bites,3,Over-prepared,4.0,12.0,8.0,August
2025-08-01,Chiz melt (bacon),Mini Bites,2,Quality issue,30.0,60.0,8.0,August
2025-08-01,Chicken pops (bbq),Mini Bites,3,Over-prepared,50.0,150.0,8.0,August
2025-08-01,Add_on (cheese),Sans Coffee,5,Over-prepared,12.0,60.0,8.0,August
2025-08-02,Product Name (regular ),Sans Coffee,2,Spoiled,18.0,36.0,8.0,August
2025-08-02,Ramen (regular),Mini Bites,3,Quality issue,17.0,51.0,8.0,August
2025-08-02,BFF (Better French fries)medium  (medium ),Mini Bites,4,Spoiled,15.0,60.0,8.0,August
2025-08-02, latte ,Coffee Based,2,Over-prepared,29.0,58.0,8.0,August
2025-08-02,drip coffee (8 bags/pouch) (arabica),Sans Coffee,3,Expired,62.0,186.0,8.0,August
2025-08-03,French fries plain (large),Mini Bites,1,Expired,90.0,90.0,8.0,August
2025-08-03,drip coffee (8 bags/pouch) (arabica),Sans Coffee,3,Over-prepared,62.0,186.0,8.0,August
2025-08-03,cappuccino  (hot),Coffee Based,1,Expired,29.0,29.0,8.0,August
2025-08-03,BFF (Better French fries) Large (cheese),Mini Bites,3,Over-prepared,30.0,90.0,8.0,August
2025-08-04,extra shot,Sans Coffee,3,Quality issue,16.0,48.0,8.0,August
2025-08-04,Chiz melt  (bacon),Mini Bites,1,Quality issue,28.0,28.0,8.0,August
2025-08-04,choco coated waffle,Sans Coffee,2,Spoiled,21.0,42.0,8.0,August
2025-08-04,caramel macchiato  (iced),Coffee Based,3,Quality issue,35.0,105.0,8.0,August
2025-08-05,triple caramel,Kôfē Frappé,5,Over-prepared,48.0,240.0,8.0,August
2025-08-05,cappuccino  (hot),Coffee Based,3,Expired,29.0,87.0,8.0,August
2025-08-05,Sinagtala lomi 20 pax,Mini Bites,1,Spoiled,360.0,360.0,8.0,August
2025-08-05,Add_on (seaweeds),Sans Coffee,4,Over-prepared,8.0,32.0,8.0,August
2025-08-06,Iced honey shaken espresso ,Signature Kôfē,3,Spoiled,36.0,108.0,8.0,August
2025-08-06,oreo overload Frappe,Kôfē Frappé,2,Over-prepared,48.0,96.0,8.0,August
2025-08-06,French fries Spicy barbecue  (medium ),Mini Bites,5,Spoiled,18.0,90.0,8.0,August
2025-08-06,6 Chicken wings ,Mini Bites,3,Expired,82.0,246.0,8.0,August
2025-08-07,brownie,Sans Coffee,4,Quality issue,21.0,84.0,8.0,August
2025-08-07,Coffee Syphon (arabica),Sans Coffee,2,Spoiled,30.0,60.0,8.0,August
2025-08-07,mocha (hot),Coffee Based,5,Over-prepared,31.0,155.0,8.0,August
2025-08-07,Chicken wings (1 dozen),Mini Bites,3,Spoiled,165.0,495.0,8.0,August
2025-08-08,BFF (Better French fries)medium  (large),Mini Bites,1,Expired,27.0,27.0,8.0,August
2025-08-08,hot cocoa latte ,Sans Coffee,1,Spoiled,32.0,32.0,8.0,August
2025-08-08,mango banana milk shake ,Kôfē Frappé,5,Quality issue,35.0,175.0,8.0,August
2025-08-08,Product Name (regular ),Sans Coffee,3,Spoiled,18.0,54.0,8.0,August
2025-08-09,simple milk tea ,Sans Coffee,2,Expired,28.0,56.0,8.0,August
2025-08-09,BFF (Better French fries)medium  ( cheese ),Mini Bites,3,Over-prepared,16.0,48.0,8.0,August
2025-08-09, latte ,Coffee Based,2,Expired,29.0,58.0,8.0,August
2025-08-09,sparkling berry,Sans Coffee,3,Over-prepared,31.0,93.0,8.0,August
2025-08-09,French fries plain (large),Mini Bites,3,Expired,90.0,270.0,8.0,August
2025-08-10, latte ,Coffee Based,5,Over-prepared,29.0,145.0,8.0,August
2025-08-10,FFFF (plain with catsup medium),Sans Coffee,2,Over-prepared,8.0,16.0,8.0,August
2025-08-10,oreo overload Frappe,Kôfē Frappé,4,Over-prepared,48.0,192.0,8.0,August
2025-08-10,Chicken wings (1 dozen),Mini Bites,4,Spoiled,165.0,660.0,8.0,August
2025-08-11,Chicken wings (1 dozen),Mini Bites,2,Over-prepared,165.0,330.0,8.0,August
2025-08-11,the super charged (25% more coffee)  (hot),Sans Coffee,2,Over-prepared,31.0,62.0,8.0,August
2025-08-11,the Christmas drink (iced),Signature Kôfē,2,Spoiled,34.0,68.0,8.0,August
2025-08-12,white mocha (hot),Coffee Based,3,Over-prepared,42.0,126.0,8.0,August
2025-08-12,white mocha (iced),Coffee Based,3,Over-prepared,45.0,135.0,8.0,August
2025-08-12,Add_on (egg),Sans Coffee,4,Over-prepared,10.0,40.0,8.0,August
2025-08-12,Sinagtala lomi 20 pax,Mini Bites,2,Over-prepared,360.0,720.0,8.0,August
2025-08-13,matcha espresso fusion  (hot),Signature Kôfē,3,Expired,32.0,96.0,8.0,August
2025-08-13,caramel macchiato (iced),Coffee Based,2,Over-prepared,45.0,90.0,8.0,August
2025-08-13,drip coffee (8 bags/pouch) (barako),Sans Coffee,5,Over-prepared,37.0,185.0,8.0,August
2025-08-13,cappuccino  (ice),Coffee Based,3,Over-prepared,32.0,96.0,8.0,August
2025-08-14,belgian waffle plain ,Sans Coffee,2,Expired,21.0,42.0,8.0,August
2025-08-14,cappuccino  (hot),Coffee Based,3,Quality issue,29.0,87.0,8.0,August
2025-08-14,caramel macchiato  (iced),Coffee Based,5,Over-prepared,35.0,175.0,8.0,August
2025-08-14,BFF (Better French fries) Large (cheese ),Mini Bites,1,Expired,28.0,28.0,8.0,August
2025-08-15,matcha Supreme latte (hot),Sans Coffee,3,Spoiled,32.0,96.0,8.0,August
2025-08-15,the SM tea,Sans Coffee,3,Over-prepared,37.0,111.0,8.0,August
2025-08-15,blended cappuccino ,Kôfē Frappé,3,Quality issue,33.0,99.0,8.0,August
2025-08-16,dirty coffee shake ,Kôfē Frappé,5,Spoiled,38.0,190.0,8.0,August
2025-08-16,caramel macchiato  (iced),Coffee Based,5,Over-prepared,35.0,175.0,8.0,August
2025-08-16,mango banana milk shake ,Kôfē Frappé,3,Quality issue,35.0,105.0,8.0,August
2025-08-16,Add_on (cheese),Sans Coffee,5,Expired,12.0,60.0,8.0,August
2025-08-16,strawberry latte,Sans Coffee,1,Over-prepared,36.0,36.0,8.0,August
2025-08-16,super mocha ,Kôfē Frappé,3,Spoiled,38.0,114.0,8.0,August
2025-08-17,BFF (Better French fries)medium  ( cheese ),Mini Bites,3,Over-prepared,16.0,48.0,8.0,August
2025-08-17,extra shot,Sans Coffee,1,Quality issue,16.0,16.0,8.0,August
2025-08-17,mocha (iced),Coffee Based,5,Over-prepared,35.0,175.0,8.0,August
2025-08-17,drip coffee (8 bags/pouch) (barako),Sans Coffee,3,Spoiled,37.0,111.0,8.0,August
2025-08-17,iced premium barako,Sans Coffee,3,Over-prepared,21.0,63.0,8.0,August
2025-08-18,BFF (Better French fries)medium  (sour cream),Mini Bites,3,Spoiled,16.0,48.0,8.0,August
2025-08-18,French fries Spicy barbecue  (large ),Mini Bites,3,Over-prepared,30.0,90.0,8.0,August
2025-08-18,hot cocoa latte ,Sans Coffee,3,Over-prepared,32.0,96.0,8.0,August
2025-08-18,iced premium barako,Sans Coffee,1,Expired,21.0,21.0,8.0,August
2025-08-19,street food sampler (large),Sans Coffee,4,Expired,28.0,112.0,8.0,August
2025-08-19, latte ,Coffee Based,4,Over-prepared,29.0,116.0,8.0,August
2025-08-19,latte,Coffee Based,3,Spoiled,42.0,126.0,8.0,August
2025-08-19,BFF (Better French fries)medium  ( cheese ),Mini Bites,3,Over-prepared,16.0,48.0,8.0,August
2025-08-20,sparkling berry,Sans Coffee,1,Spoiled,31.0,31.0,8.0,August
2025-08-20,Add_on (seaweeds),Sans Coffee,3,Over-prepared,8.0,24.0,8.0,August
2025-08-20,Chiz melt  (bacon),Mini Bites,5,Quality issue,28.0,140.0,8.0,August
2025-08-20,hot cocoa latte ,Sans Coffee,5,Over-prepared,32.0,160.0,8.0,August
2025-08-21,BFF (Better French fries)medium  ( cheese ),Mini Bites,2,Over-prepared,16.0,32.0,8.0,August
2025-08-21,super mocha ,Kôfē Frappé,1,Expired,38.0,38.0,8.0,August
2025-08-21,oreo overload Frappe ,Kôfē Frappé,1,Over-prepared,37.0,37.0,8.0,August
2025-08-21,Ramen (regular),Mini Bites,4,Expired,17.0,68.0,8.0,August
2025-08-22,BFF (Better French fries) Large (sour cream),Mini Bites,1,Over-prepared,28.0,28.0,8.0,August
2025-08-22,latte,Coffee Based,1,Over-prepared,42.0,42.0,8.0,August
2025-08-22,Add_on (ham),Sans Coffee,3,Expired,15.0,45.0,8.0,August
2025-08-23,belgian waffle plain ,Sans Coffee,4,Quality issue,21.0,84.0,8.0,August
2025-08-23,Cold brew with foamy vanilla ,Sans Coffee,4,Over-prepared,31.0,124.0,8.0,August
2025-08-23,caramel macchiato  (hot),Coffee Based,3,Over-prepared,32.0,96.0,8.0,August
2025-08-23,matcha espresso fusion  (hot),Signature Kôfē,2,Expired,32.0,64.0,8.0,August
2025-08-23,French fries Spicy barbecue  (medium ),Mini Bites,3,Over-prepared,18.0,54.0,8.0,August
2025-08-24,Spanish latte (iced),Coffee Based,5,Spoiled,32.0,160.0,8.0,August
2025-08-24,dalgona ,Signature Kôfē,1,Over-prepared,32.0,32.0,8.0,August
2025-08-24,BFF (Better French fries) Large (sour cream),Mini Bites,2,Over-prepared,28.0,56.0,8.0,August
2025-08-24,oreo overload Frappe,Kôfē Frappé,2,Over-prepared,48.0,96.0,8.0,August
2025-08-24,Drip coffee  (barako),Sans Coffee,4,Over-prepared,17.0,68.0,8.0,August
2025-08-25,matcha Supreme latte (hot),Sans Coffee,1,Over-prepared,32.0,32.0,8.0,August
2025-08-25,Add_on (kimchi),Sans Coffee,3,Expired,15.0,45.0,8.0,August
2025-08-25,sparkling berry,Sans Coffee,3,Over-prepared,31.0,93.0,8.0,August
2025-08-25,Chiz melt (bacon),Mini Bites,5,Expired,30.0,150.0,8.0,August
2025-08-26,cappuccino  (ice),Coffee Based,3,Over-prepared,32.0,96.0,8.0,August
2025-08-26,blended cappuccino ,Kôfē Frappé,4,Spoiled,33.0,132.0,8.0,August
2025-08-26,street food sampler (large),Sans Coffee,1,Spoiled,28.0,28.0,8.0,August
2025-08-26,belgian waffle plain ,Sans Coffee,4,Spoiled,21.0,84.0,8.0,August
2025-08-27,white mocha (iced),Coffee Based,1,Over-prepared,45.0,45.0,8.0,August
2025-08-27,French fries Spicy barbecue  (large ),Mini Bites,4,Over-prepared,30.0,120.0,8.0,August
2025-08-27,hot cocoa latte ,Sans Coffee,3,Spoiled,32.0,96.0,8.0,August
2025-08-27,Chiz melt  (bacon),Mini Bites,1,Spoiled,28.0,28.0,8.0,August
2025-08-28,BFF (Better French fries) Large (cheese),Mini Bites,1,Over-prepared,30.0,30.0,8.0,August
2025-08-28,drip coffee (8 bags/pouch) (barako),Sans Coffee,5,Expired,37.0,185.0,8.0,August
2025-08-28,cappuccino  (hot),Coffee Based,4,Expired,29.0,116.0,8.0,August
2025-08-28,Chicken wings (extra rice ),Mini Bites,5,Over-prepared,4.0,20.0,8.0,August
2025-08-29,premium barako,Sans Coffee,1,Over-prepared,15.0,15.0,8.0,August
2025-08-29,FFFF (large sc),Sans Coffee,4,Over-prepared,18.0,72.0,8.0,August
2025-08-29,FFFF (med sc),Sans Coffee,1,Expired,8.0,8.0,8.0,August
2025-08-29,kofetala special blend ,Sans Coffee,4,Over-prepared,34.0,136.0,8.0,August
2025-08-30,super mocha ,Kôfē Frappé,3,Over-prepared,38.0,114.0,8.0,August
2025-08-30,Add_on (seaweeds),Sans Coffee,1,Quality issue,8.0,8.0,8.0,August
2025-08-30,Overload lomi (malabnaw),Mini Bites,4,Over-prepared,99.0,396.0,8.0,August
2025-08-30,latte,Coffee Based,3,Expired,42.0,126.0,8.0,August
2025-08-31,Iced honey shaken espresso ,Signature Kôfē,5,Quality issue,36.0,180.0,8.0,August
2025-08-31,iced premium barako,Sans Coffee,1,Over-prepared,21.0,21.0,8.0,August
2025-08-31,drip coffee (8 bags/pouch) (arabica),Sans Coffee,3,Over-prepared,62.0,186.0,8.0,August
2025-08-31,matcha Supreme latte (iced),Sans Coffee,2,Over-prepared,35.0,70.0,8.0,August
2025-08-31,Add_on (seaweeds),Sans Coffee,5,Spoiled,8.0,40.0,8.0,August
2025-09-01,Belgian waffle  (strawberry chocolate ),Sans Coffee,2,Spoiled,27.0,54.0,9.0,September
2025-09-01,americano (iced),Coffee Based,3,Over-prepared,28.0,84.0,9.0,September
2025-09-01,Add_on (ham),Sans Coffee,2,Over-prepared,15.0,30.0,9.0,September
2025-09-01, latte ,Coffee Based,3,Expired,29.0,87.0,9.0,September
2025-09-02,caramel macchiato (hot),Coffee Based,2,Expired,42.0,84.0,9.0,September
2025-09-02,BFF (Better French fries)medium  (sour cream),Mini Bites,5,Expired,16.0,80.0,9.0,September
2025-09-02,BFF (Better French fries)medium  (bbq ),Mini Bites,3,Over-prepared,16.0,48.0,9.0,September
2025-09-03,cappuccino  (hot),Coffee Based,2,Spoiled,29.0,58.0,9.0,September
2025-09-03,Overload lomi (malapot),Mini Bites,5,Expired,99.0,495.0,9.0,September
2025-09-03,Drip coffee  (barako),Sans Coffee,4,Expired,17.0,68.0,9.0,September
2025-09-03,Whipped Americano,Signature Kôfē,4,Spoiled,36.0,144.0,9.0,September
2025-09-04,Sinagtala lomi 20 pax,Mini Bites,3,Expired,360.0,1080.0,9.0,September
2025-09-04,Chicken fillet,Mini Bites,1,Expired,45.0,45.0,9.0,September
2025-09-04,Brownies ,Sans Coffee,2,Spoiled,21.0,42.0,9.0,September
2025-09-04,dalgona ,Signature Kôfē,3,Quality issue,32.0,96.0,9.0,September
2025-09-05,BFF (Better French fries) Large (cheese ),Mini Bites,4,Spoiled,28.0,112.0,9.0,September
2025-09-05,belgian waffle plain ,Sans Coffee,5,Spoiled,21.0,105.0,9.0,September
2025-09-05,triple caramel ,Kôfē Frappé,5,Over-prepared,38.0,190.0,9.0,September
2025-09-05,FFFF (plain with catsup medium),Sans Coffee,4,Expired,8.0,32.0,9.0,September
2025-09-06,FFFF (med sc),Sans Coffee,3,Over-prepared,8.0,24.0,9.0,September
2025-09-06,Chiz melt (bacon),Mini Bites,5,Spoiled,30.0,150.0,9.0,September
2025-09-06,FFFF (plain with catsup medium),Sans Coffee,3,Expired,8.0,24.0,9.0,September
2025-09-06,Chicken pops (bbq),Mini Bites,2,Spoiled,50.0,100.0,9.0,September
2025-09-07,Cold brew with foamy vanilla ,Sans Coffee,4,Expired,31.0,124.0,9.0,September
2025-09-07,Chiz melt  (bacon),Mini Bites,3,Expired,28.0,84.0,9.0,September
2025-09-07,Overload lomi (malabnaw),Mini Bites,4,Spoiled,99.0,396.0,9.0,September
2025-09-07,americano (iced),Coffee Based,4,Over-prepared,28.0,112.0,9.0,September
2025-09-08,Chicken pops (bbq),Mini Bites,5,Quality issue,50.0,250.0,9.0,September
2025-09-08,mocha (hot),Coffee Based,3,Over-prepared,31.0,93.0,9.0,September
2025-09-08,triple caramel,Kôfē Frappé,5,Over-prepared,48.0,240.0,9.0,September
2025-09-08,dirty coffee shake ,Kôfē Frappé,2,Spoiled,38.0,76.0,9.0,September
2025-09-09,blended cappuccino ,Kôfē Frappé,4,Expired,33.0,132.0,9.0,September
2025-09-09,choco coated waffle,Sans Coffee,2,Over-prepared,21.0,42.0,9.0,September
2025-09-09,Choco caramel decadence,Sans Coffee,1,Over-prepared,45.0,45.0,9.0,September
2025-09-09,americano (hot),Coffee Based,1,Spoiled,26.0,26.0,9.0,September
2025-09-10,Chiz melt  (bacon),Mini Bites,5,Over-prepared,28.0,140.0,9.0,September
2025-09-10,the super charged (25% more coffee)  (iced),Sans Coffee,1,Spoiled,34.0,34.0,9.0,September
2025-09-10,FFFF (large bbq),Sans Coffee,1,Spoiled,18.0,18.0,9.0,September
2025-09-10,BFF (Better French fries) Large (bbq),Mini Bites,4,Expired,28.0,112.0,9.0,September
2025-09-11,Chicken wings (1 dozen),Mini Bites,2,Quality issue,165.0,330.0,9.0,September
2025-09-11,Sinagtala lomi 20 pax,Mini Bites,5,Spoiled,360.0,1800.0,9.0,September
2025-09-11,Add_on (egg),Sans Coffee,1,Quality issue,10.0,10.0,9.0,September
2025-09-11,Extra Rice,Sans Coffee,5,Expired,5.0,25.0,9.0,September
2025-09-12,Iced honey shaken espresso ,Signature Kôfē,2,Spoiled,36.0,72.0,9.0,September
2025-09-12,caramel macchiato (hot),Coffee Based,3,Quality issue,42.0,126.0,9.0,September
2025-09-12,Chiz melt  (ham),Mini Bites,3,Spoiled,26.0,78.0,9.0,September
2025-09-12, latte ,Coffee Based,1,Expired,29.0,29.0,9.0,September
2025-09-13,the Christmas drink (iced),Signature Kôfē,3,Expired,34.0,102.0,9.0,September
2025-09-13, latte ,Coffee Based,3,Expired,29.0,87.0,9.0,September
2025-09-13,French fries Spicy barbecue  (large ),Mini Bites,2,Over-prepared,30.0,60.0,9.0,September
2025-09-13,brownie,Sans Coffee,1,Over-prepared,21.0,21.0,9.0,September
2025-09-14,triple caramel ,Kôfē Frappé,5,Expired,38.0,190.0,9.0,September
2025-09-14,6 Chicken wings ,Mini Bites,3,Spoiled,82.0,246.0,9.0,September
2025-09-14,white mocha  (iced),Coffee Based,5,Quality issue,35.0,175.0,9.0,September
2025-09-14,the super charged (25% more coffee)  (hot),Sans Coffee,3,Spoiled,31.0,93.0,9.0,September
2025-09-14,simple milk tea ,Sans Coffee,3,Spoiled,28.0,84.0,9.0,September
2025-09-15,the super charged (25% more coffee)  (hot),Sans Coffee,3,Over-prepared,31.0,93.0,9.0,September
2025-09-15,oreo overload Frappe ,Kôfē Frappé,3,Over-prepared,37.0,111.0,9.0,September
2025-09-15,Cookies ,Sans Coffee,2,Over-prepared,18.0,36.0,9.0,September
2025-09-16,white mocha (iced),Coffee Based,3,Over-prepared,45.0,135.0,9.0,September
2025-09-16,Product Name (regular ),Sans Coffee,1,Over-prepared,18.0,18.0,9.0,September
2025-09-16,the Christmas drink (iced),Signature Kôfē,3,Spoiled,34.0,102.0,9.0,September
2025-09-16,street food sampler (large),Sans Coffee,2,Quality issue,28.0,56.0,9.0,September
2025-09-17,Chicken pops (bbq),Mini Bites,3,Expired,50.0,150.0,9.0,September
2025-09-17,super mocha ,Kôfē Frappé,5,Quality issue,38.0,190.0,9.0,September
2025-09-17,Coffee Syphon (arabica),Sans Coffee,5,Over-prepared,30.0,150.0,9.0,September
2025-09-17,Chicken wings (half dozen),Mini Bites,4,Over-prepared,82.0,328.0,9.0,September
2025-09-18,matcha espresso fusion  (hot),Signature Kôfē,2,Over-prepared,32.0,64.0,9.0,September
2025-09-18,Chicken wings (1 dozen),Mini Bites,2,Expired,165.0,330.0,9.0,September
2025-09-18,FFFF (large sc),Sans Coffee,1,Over-prepared,18.0,18.0,9.0,September
2025-09-19,Strawberry Reverie ,Sans Coffee,4,Over-prepared,39.0,156.0,9.0,September
2025-09-19,Iced honey shaken espresso ,Signature Kôfē,3,Over-prepared,36.0,108.0,9.0,September
2025-09-19,Add_on (cheese),Sans Coffee,3,Expired,12.0,36.0,9.0,September
2025-09-20,Product Name (special b),Sans Coffee,2,Quality issue,46.0,92.0,9.0,September
2025-09-20,cappuccino  (hot),Coffee Based,3,Over-prepared,29.0,87.0,9.0,September
2025-09-20,Chicken wings (3pcs),Mini Bites,4,Over-prepared,45.0,180.0,9.0,September
2025-09-20,6 Chicken wings ,Mini Bites,2,Spoiled,82.0,164.0,9.0,September
2025-09-20,mango banana milk shake ,Kôfē Frappé,5,Spoiled,35.0,175.0,9.0,September
2025-09-21,French fries Spicy barbecue  (medium ),Mini Bites,3,Over-prepared,18.0,54.0,9.0,September
2025-09-21,hot cocoa latte ,Sans Coffee,4,Over-prepared,32.0,128.0,9.0,September
2025-09-21,Add_on (egg),Sans Coffee,4,Spoiled,10.0,40.0,9.0,September
2025-09-21,BFF (Better French fries)medium  (sour cream),Mini Bites,4,Spoiled,16.0,64.0,9.0,September
2025-09-22,triple caramel,Kôfē Frappé,3,Over-prepared,48.0,144.0,9.0,September
2025-09-22,white mocha (hot),Coffee Based,5,Expired,42.0,210.0,9.0,September
2025-09-22,street food sampler (medium),Sans Coffee,3,Over-prepared,16.0,48.0,9.0,September
2025-09-22,hot cocoa latte ,Sans Coffee,2,Over-prepared,32.0,64.0,9.0,September
2025-09-23,blended cappuccino ,Kôfē Frappé,2,Spoiled,33.0,66.0,9.0,September
2025-09-23,Belgian waffle  (mango caramel ),Sans Coffee,4,Over-prepared,27.0,108.0,9.0,September
2025-09-23,FFFF (large bbq),Sans Coffee,1,Over-prepared,18.0,18.0,9.0,September
2025-09-24,Add_on (ham),Sans Coffee,3,Over-prepared,15.0,45.0,9.0,September
2025-09-24,BFF (Better French fries)medium  (sour cream),Mini Bites,3,Expired,16.0,48.0,9.0,September
2025-09-24,Cold brew with foamy vanilla ,Sans Coffee,5,Quality issue,31.0,155.0,9.0,September
2025-09-24,white mocha  (hot),Coffee Based,2,Spoiled,32.0,64.0,9.0,September
2025-09-25,Cookies ,Sans Coffee,5,Expired,18.0,90.0,9.0,September
2025-09-25,Add_on (egg),Sans Coffee,1,Over-prepared,10.0,10.0,9.0,September
2025-09-25,triple caramel ,Kôfē Frappé,5,Expired,38.0,190.0,9.0,September
2025-09-26,white mocha  (hot),Coffee Based,2,Over-prepared,32.0,64.0,9.0,September
2025-09-26,oreo overload Frappe ,Kôfē Frappé,2,Spoiled,37.0,74.0,9.0,September
2025-09-26,matcha Supreme latte (iced),Sans Coffee,4,Over-prepared,35.0,140.0,9.0,September
2025-09-27,matcha Supreme latte (iced),Sans Coffee,4,Spoiled,35.0,140.0,9.0,September
2025-09-27,hot creamy barako,Sans Coffee,4,Over-prepared,19.0,76.0,9.0,September
2025-09-27,cappuccino  (hot),Coffee Based,3,Expired,29.0,87.0,9.0,September
2025-09-27,white mocha (hot),Coffee Based,1,Quality issue,42.0,42.0,9.0,September
2025-09-28,latte,Coffee Based,3,Over-prepared,42.0,126.0,9.0,September
2025-09-28,Product Name (special a),Sans Coffee,4,Expired,41.0,164.0,9.0,September
2025-09-28,FFFF (large cheese ),Sans Coffee,2,Over-prepared,18.0,36.0,9.0,September
2025-09-28,FFFF (plain with catsup medium),Sans Coffee,5,Expired,8.0,40.0,9.0,September
2025-09-28,Iced honey shaken espresso ,Signature Kôfē,5,Over-prepared,36.0,180.0,9.0,September
2025-09-29,dirty coffee shake ,Kôfē Frappé,1,Spoiled,38.0,38.0,9.0,September
2025-09-29,Sinagtala lomi 20 pax,Mini Bites,3,Spoiled,360.0,1080.0,9.0,September
2025-09-29,Overload lomi (malabnaw),Mini Bites,5,Over-prepared,99.0,495.0,9.0,September
2025-09-29,BFF (Better French fries)medium  (large),Mini Bites,4,Over-prepared,27.0,108.0,9.0,September
2025-09-30,Chicken pops (bbq),Mini Bites,2,Quality issue,50.0,100.0,9.0,September
2025-09-30,sparkling berry,Sans Coffee,3,Expired,31.0,93.0,9.0,September
2025-09-30,matcha espresso fusion  (iced),Signature Kôfē,3,Over-prepared,35.0,105.0,9.0,September
2025-10-01,Chiz melt  (spam lite),Mini Bites,1,Over-prepared,27.0,27.0,10.0,October
2025-10-01,sparkling berry,Sans Coffee,5,Expired,31.0,155.0,10.0,October
2025-10-01,Add_on (ham),Sans Coffee,1,Spoiled,15.0,15.0,10.0,October
2025-10-01,white mocha  (iced),Coffee Based,3,Expired,35.0,105.0,10.0,October
2025-10-02,Chicken wings (half dozen),Mini Bites,4,Over-prepared,82.0,328.0,10.0,October
2025-10-02,Cold brew with foamy vanilla ,Sans Coffee,3,Over-prepared,31.0,93.0,10.0,October
2025-10-02,the super charged (25% more coffee)  (hot),Sans Coffee,2,Over-prepared,31.0,62.0,10.0,October
2025-10-02,mocha (iced),Coffee Based,4,Spoiled,35.0,140.0,10.0,October
2025-10-03,Brownies ,Sans Coffee,3,Over-prepared,21.0,63.0,10.0,October
2025-10-03,matcha Supreme latte (hot),Sans Coffee,5,Expired,32.0,160.0,10.0,October
2025-10-03,sparkling berry,Sans Coffee,3,Spoiled,31.0,93.0,10.0,October
2025-10-03,strawberry latte,Sans Coffee,5,Over-prepared,36.0,180.0,10.0,October
2025-10-04,BFF (Better French fries)medium  (medium ),Mini Bites,1,Over-prepared,15.0,15.0,10.0,October
2025-10-04,6 Chicken wings ,Mini Bites,1,Over-prepared,82.0,82.0,10.0,October
2025-10-04,Overload lomi (malapot),Mini Bites,3,Over-prepared,99.0,297.0,10.0,October
2025-10-04,BFF (Better French fries)medium  (sour cream),Mini Bites,2,Over-prepared,16.0,32.0,10.0,October
2025-10-05,Chicken pops (bbq),Mini Bites,3,Over-prepared,50.0,150.0,10.0,October
2025-10-05,iced premium barako,Sans Coffee,2,Expired,21.0,42.0,10.0,October
