date,day_of_week,item,item_name,category,quantity,price,total,cost,is_weekend,hour,month,month_name,week,is_peak_hour
2025-04-14 21:54:51,Monday,matcha Supreme latte (iced),matcha Supreme latte (iced),Sans Coffee,2,119.0,238.0,35.699999999999996,False,21,4,April,16,False
2025-04-14 21:56:08,Monday,oreo overload Frappe ,oreo overload Frappe ,Kôfē Frappé,2,129.0,258.0,38.699999999999996,False,21,4,April,16,False
2025-04-14 23:08:12,Monday,white mocha  (hot),white mocha  (hot),Coffee Based,3,109.0,327.0,32.699999999999996,False,23,4,April,16,False
2025-04-14 23:08:12,Monday,BFF (Better French fries) Large (cheese ),BFF (Better French fries) Large (cheese ),Mini Bites,1,100.0,100.0,30.0,False,23,4,April,16,False
2025-04-14 23:08:12,Monday,choco dinosaur latte,choco dinosaur latte,Sans Coffee,2,119.0,238.0,35.699999999999996,False,23,4,April,16,False
2025-04-15 16:37:18,Tuesday,the super charged (25% more coffee)  (iced),the super charged (25% more coffee)  (iced),Sans Coffee,1,119.0,119.0,35.699999999999996,False,16,4,April,16,True
2025-04-15 16:37:18,Tuesday,americano (iced),americano (iced),Coffee Based,1,99.0,99.0,29.7,False,16,4,April,16,True
2025-04-15 18:11:29,Tuesday,dirty coffee shake ,dirty coffee shake ,Kôfē Frappé,1,129.0,129.0,38.699999999999996,False,18,4,April,16,False
2025-04-15 18:11:29,Tuesday,choco dinosaur latte,choco dinosaur latte,Sans Coffee,1,119.0,119.0,35.699999999999996,False,18,4,April,16,False
2025-04-15 18:11:29,Tuesday,street food sampler (large),street food sampler (large),Sans Coffee,1,100.0,100.0,30.0,False,18,4,April,16,False
2025-04-15 18:11:29,Tuesday,Belgian waffle  (strawberry chocolate ),Belgian waffle  (strawberry chocolate ),Sans Coffee,1,95.0,95.0,28.5,False,18,4,April,16,False
2025-04-15 18:17:20,Tuesday,Product Name (regular ),Product Name (regular ),Sans Coffee,1,120.0,120.0,18.0,False,18,4,April,16,False
2025-04-15 18:17:20,Tuesday,Product Name (special a),Product Name (special a),Sans Coffee,5,140.0,700.0,42.0,False,18,4,April,16,False
2025-04-15 18:17:20,Tuesday,simple milk tea ,simple milk tea ,Sans Coffee,1,99.0,99.0,29.7,False,18,4,April,16,False
2025-04-15 18:17:20,Tuesday,matcha Supreme latte (iced),matcha Supreme latte (iced),Sans Coffee,3,119.0,357.0,35.699999999999996,False,18,4,April,16,False
2025-04-15 18:17:20,Tuesday,hot cocoa latte ,hot cocoa latte ,Sans Coffee,2,109.0,218.0,32.699999999999996,False,18,4,April,16,False
2025-04-15 18:30:50,Tuesday,Product Name (special b),Product Name (special b),Sans Coffee,1,160.0,160.0,48.0,False,18,4,April,16,False
2025-04-15 18:46:04,Tuesday,caramel macchiato  (iced),caramel macchiato  (iced),Coffee Based,1,119.0,119.0,35.699999999999996,False,18,4,April,16,False
2025-04-15 18:46:04,Tuesday,street food sampler (medium),street food sampler (medium),Sans Coffee,1,60.0,60.0,18.0,False,18,4,April,16,False
2025-04-15 19:10:18,Tuesday,BFF (Better French fries) Large (cheese ),BFF (Better French fries) Large (cheese ),Mini Bites,1,100.0,100.0,30.0,False,19,4,April,16,False
2025-04-15 19:10:18,Tuesday,BFF (Better French fries) Large (sour cream),BFF (Better French fries) Large (sour cream),Mini Bites,1,100.0,100.0,30.0,False,19,4,April,16,False
2025-04-15 19:21:32,Tuesday,dirty coffee shake ,dirty coffee shake ,Kôfē Frappé,1,129.0,129.0,38.699999999999996,False,19,4,April,16,False
2025-04-15 19:21:32,Tuesday,caramel macchiato  (iced),caramel macchiato  (iced),Coffee Based,1,119.0,119.0,35.699999999999996,False,19,4,April,16,False
2025-04-15 21:49:51,Tuesday,French fries Spicy barbecue  (medium ),French fries Spicy barbecue  (medium ),Mini Bites,1,60.0,60.0,18.0,False,21,4,April,16,False
2025-04-15 21:49:51,Tuesday,BFF (Better French fries) Large (bbq),BFF (Better French fries) Large (bbq),Mini Bites,1,100.0,100.0,30.0,False,21,4,April,16,False
2025-04-15 22:25:47,Tuesday,oreo overload Frappe ,oreo overload Frappe ,Kôfē Frappé,2,129.0,258.0,38.699999999999996,False,22,4,April,16,False
2025-04-15 23:24:51,Tuesday,BFF (Better French fries) Large (cheese ),BFF (Better French fries) Large (cheese ),Mini Bites,1,100.0,100.0,30.0,False,23,4,April,16,False
2025-04-15 23:24:51,Tuesday,street food sampler (large),street food sampler (large),Sans Coffee,1,100.0,100.0,30.0,False,23,4,April,16,False
2025-04-15 23:24:51,Tuesday,matcha Supreme latte (iced),matcha Supreme latte (iced),Sans Coffee,3,119.0,357.0,35.699999999999996,False,23,4,April,16,False
2025-04-15 23:24:51,Tuesday,cappuccino  (hot),cappuccino  (hot),Coffee Based,1,99.0,99.0,29.7,False,23,4,April,16,False
2025-04-15 23:26:27,Tuesday,americano (hot),americano (hot),Coffee Based,1,89.0,89.0,26.7,False,23,4,April,16,False
2025-04-15 23:26:27,Tuesday,BFF (Better French fries) Large (bbq),BFF (Better French fries) Large (bbq),Mini Bites,1,100.0,100.0,30.0,False,23,4,April,16,False
2025-04-16 18:11:41,Wednesday,matcha Supreme latte (iced),matcha Supreme latte (iced),Sans Coffee,1,119.0,119.0,35.699999999999996,False,18,4,April,16,False
2025-04-16 18:24:22,Wednesday,Iced honey shaken espresso ,Iced honey shaken espresso ,Signature Kôfē,1,119.0,119.0,35.699999999999996,False,18,4,April,16,False
2025-04-16 18:24:22,Wednesday, latte , latte ,Coffee Based,1,99.0,99.0,29.7,False,18,4,April,16,False
2025-04-16 18:24:22,Wednesday,Spanish latte (iced),Spanish latte (iced),Coffee Based,1,109.0,109.0,32.699999999999996,False,18,4,April,16,False
2025-04-16 18:24:22,Wednesday,matcha Supreme latte (iced),matcha Supreme latte (iced),Sans Coffee,1,119.0,119.0,35.699999999999996,False,18,4,April,16,False
2025-04-16 18:24:22,Wednesday,BFF (Better French fries) Large (sour cream),BFF (Better French fries) Large (sour cream),Mini Bites,1,100.0,100.0,30.0,False,18,4,April,16,False
2025-04-16 18:24:22,Wednesday,sparkling berry,sparkling berry,Sans Coffee,1,109.0,109.0,32.699999999999996,False,18,4,April,16,False
2025-04-16 18:24:22,Wednesday,Overload lomi (malapot),Overload lomi (malapot),Mini Bites,2,99.0,198.0,99.0,False,18,4,April,16,False
2025-04-16 18:24:22,Wednesday,dalgona ,dalgona ,Signature Kôfē,1,109.0,109.0,32.699999999999996,False,18,4,April,16,False
2025-04-16 18:43:47,Wednesday,BFF (Better French fries) Large (cheese ),BFF (Better French fries) Large (cheese ),Mini Bites,1,100.0,100.0,30.0,False,18,4,April,16,False
2025-04-16 20:28:21,Wednesday,Chicken wings (3pcs),Chicken wings (3pcs),Mini Bites,2,150.0,300.0,45.0,False,20,4,April,16,False
2025-04-16 20:28:21,Wednesday,matcha espresso fusion  (iced),matcha espresso fusion  (iced),Signature Kôfē,1,119.0,119.0,35.699999999999996,False,20,4,April,16,False
2025-04-16 20:28:21,Wednesday,choco dinosaur latte,choco dinosaur latte,Sans Coffee,1,119.0,119.0,35.699999999999996,False,20,4,April,16,False
2025-04-16 20:27:48,Wednesday,Chicken wings (3pcs),Chicken wings (3pcs),Mini Bites,3,150.0,450.0,45.0,False,20,4,April,16,False
2025-04-16 20:27:48,Wednesday,kofetala special blend ,kofetala special blend ,Sans Coffee,1,119.0,119.0,35.699999999999996,False,20,4,April,16,False
2025-04-16 20:33:42,Wednesday,BFF (Better French fries) Large (sour cream),BFF (Better French fries) Large (sour cream),Mini Bites,1,100.0,100.0,30.0,False,20,4,April,16,False
2025-04-16 20:40:48,Wednesday,matcha espresso fusion  (iced),matcha espresso fusion  (iced),Signature Kôfē,1,119.0,119.0,35.699999999999996,False,20,4,April,16,False
2025-04-16 20:40:48,Wednesday,caramel macchiato  (iced),caramel macchiato  (iced),Coffee Based,1,119.0,119.0,35.699999999999996,False,20,4,April,16,False
2025-04-16 20:40:48,Wednesday,Product Name (special a),Product Name (special a),Sans Coffee,1,140.0,140.0,42.0,False,20,4,April,16,False
2025-04-16 20:40:48,Wednesday,BFF (Better French fries) Large (sour cream),BFF (Better French fries) Large (sour cream),Mini Bites,1,100.0,100.0,30.0,False,20,4,April,16,False
2025-04-16 20:40:48,Wednesday,Chiz melt  (ham),Chiz melt  (ham),Mini Bites,1,95.0,95.0,28.5,False,20,4,April,16,False
2025-04-16 20:40:48,Wednesday,Overload lomi (malapot),Overload lomi (malapot),Mini Bites,1,99.0,99.0,99.0,False,20,4,April,16,False
2025-04-16 21:36:13,Wednesday,caramel macchiato  (iced),caramel macchiato  (iced),Coffee Based,1,119.0,119.0,35.699999999999996,False,21,4,April,16,False
2025-04-16 21:36:13,Wednesday,white mocha  (iced),white mocha  (iced),Coffee Based,1,119.0,119.0,35.699999999999996,False,21,4,April,16,False
2025-04-16 21:36:13,Wednesday,Overload lomi (malapot),Overload lomi (malapot),Mini Bites,2,99.0,198.0,99.0,False,21,4,April,16,False
2025-04-16 21:36:13,Wednesday,Chicken wings (3pcs),Chicken wings (3pcs),Mini Bites,1,150.0,150.0,45.0,False,21,4,April,16,False
2025-04-16 22:12:17,Wednesday,mocha (hot),mocha (hot),Coffee Based,1,109.0,109.0,32.699999999999996,False,22,4,April,16,False
2025-04-16 22:12:17,Wednesday, latte , latte ,Coffee Based,1,99.0,99.0,29.7,False,22,4,April,16,False
2025-04-16 22:12:17,Wednesday,americano (hot),americano (hot),Coffee Based,1,89.0,89.0,26.7,False,22,4,April,16,False
2025-04-16 22:36:19,Wednesday,mango banana milk shake ,mango banana milk shake ,Kôfē Frappé,1,119.0,119.0,35.699999999999996,False,22,4,April,16,False
2025-04-16 22:36:19,Wednesday,Chicken wings (3pcs),Chicken wings (3pcs),Mini Bites,1,150.0,150.0,45.0,False,22,4,April,16,False
2025-04-16 23:16:51,Wednesday,Spanish latte (iced),Spanish latte (iced),Coffee Based,1,109.0,109.0,32.699999999999996,False,23,4,April,16,False
2025-04-16 23:16:51,Wednesday,caramel macchiato  (iced),caramel macchiato  (iced),Coffee Based,1,119.0,119.0,35.699999999999996,False,23,4,April,16,False
2025-04-16 23:16:51,Wednesday,matcha Supreme latte (iced),matcha Supreme latte (iced),Sans Coffee,1,119.0,119.0,35.699999999999996,False,23,4,April,16,False
2025-04-16 23:16:51,Wednesday,choco dinosaur latte,choco dinosaur latte,Sans Coffee,1,119.0,119.0,35.699999999999996,False,23,4,April,16,False
2025-04-17 18:04:19,Thursday,caramel macchiato  (iced),caramel macchiato  (iced),Coffee Based,3,119.0,357.0,35.699999999999996,False,18,4,April,16,False
2025-04-17 18:04:19,Thursday,BFF (Better French fries) Large (cheese ),BFF (Better French fries) Large (cheese ),Mini Bites,1,100.0,100.0,30.0,False,18,4,April,16,False
2025-04-17 18:34:18,Thursday,the super charged (25% more coffee)  (iced),the super charged (25% more coffee)  (iced),Sans Coffee,1,119.0,119.0,35.699999999999996,False,18,4,April,16,False
2025-04-17 18:46:10,Thursday,hot citron tea,hot citron tea,Sans Coffee,1,79.0,79.0,23.7,False,18,4,April,16,False
2025-04-17 18:46:10,Thursday,Belgian waffle  (mango caramel ),Belgian waffle  (mango caramel ),Sans Coffee,1,95.0,95.0,28.5,False,18,4,April,16,False
2025-04-17 18:46:10,Thursday,Chiz melt  (spam lite),Chiz melt  (spam lite),Mini Bites,1,95.0,95.0,28.5,False,18,4,April,16,False
2025-04-17 19:40:18,Thursday,choco dinosaur latte,choco dinosaur latte,Sans Coffee,1,119.0,119.0,35.699999999999996,False,19,4,April,16,False
2025-04-17 19:40:18,Thursday,caramel macchiato  (iced),caramel macchiato  (iced),Coffee Based,1,119.0,119.0,35.699999999999996,False,19,4,April,16,False
2025-04-17 19:40:18,Thursday,BFF (Better French fries) Large (cheese ),BFF (Better French fries) Large (cheese ),Mini Bites,1,100.0,100.0,30.0,False,19,4,April,16,False
2025-04-17 19:16:35,Thursday,Product Name (regular ),Product Name (regular ),Sans Coffee,1,120.0,120.0,18.0,False,19,4,April,16,False
2025-04-17 19:16:35,Thursday,BFF (Better French fries) Large (bbq),BFF (Better French fries) Large (bbq),Mini Bites,1,100.0,100.0,30.0,False,19,4,April,16,False
2025-04-17 19:16:35,Thursday,Chicken wings (3pcs),Chicken wings (3pcs),Mini Bites,2,150.0,300.0,45.0,False,19,4,April,16,False
2025-04-17 21:22:03,Thursday,Spanish latte (iced),Spanish latte (iced),Coffee Based,1,109.0,109.0,32.699999999999996,False,21,4,April,16,False
2025-04-17 20:29:22,Thursday,Spanish latte (iced),Spanish latte (iced),Coffee Based,1,109.0,109.0,32.699999999999996,False,20,4,April,16,False
2025-04-17 20:56:09,Thursday,mocha (iced),mocha (iced),Coffee Based,1,119.0,119.0,35.699999999999996,False,20,4,April,16,False
2025-04-17 20:56:09,Thursday,matcha Supreme latte (iced),matcha Supreme latte (iced),Sans Coffee,1,119.0,119.0,35.699999999999996,False,20,4,April,16,False
2025-04-17 22:19:42,Thursday,Chicken wings (3pcs),Chicken wings (3pcs),Mini Bites,1,150.0,150.0,45.0,False,22,4,April,16,False
2025-04-18 15:57:57,Friday,caramel macchiato  (iced),caramel macchiato  (iced),Coffee Based,2,119.0,238.0,35.699999999999996,False,15,4,April,16,True
2025-04-18 15:57:57,Friday,Overload lomi (malabnaw),Overload lomi (malabnaw),Mini Bites,1,99.0,99.0,99.0,False,15,4,April,16,True
2025-04-18 15:57:57,Friday,caramel macchiato  (hot),caramel macchiato  (hot),Coffee Based,1,109.0,109.0,32.699999999999996,False,15,4,April,16,True
2025-04-18 15:57:57,Friday,oreo overload Frappe ,oreo overload Frappe ,Kôfē Frappé,2,129.0,258.0,38.699999999999996,False,15,4,April,16,True
2025-04-18 15:57:57,Friday,Chicken wings (half dozen),Chicken wings (half dozen),Mini Bites,1,275.0,275.0,82.5,False,15,4,April,16,True
2025-04-18 17:01:46,Friday,Spanish latte (iced),Spanish latte (iced),Coffee Based,1,109.0,109.0,32.699999999999996,False,17,4,April,16,False
2025-04-18 17:01:46,Friday,caramel macchiato  (iced),caramel macchiato  (iced),Coffee Based,2,119.0,238.0,35.699999999999996,False,17,4,April,16,False
2025-04-18 17:01:46,Friday,white mocha  (iced),white mocha  (iced),Coffee Based,1,119.0,119.0,35.699999999999996,False,17,4,April,16,False
2025-04-18 17:01:46,Friday,mocha (iced),mocha (iced),Coffee Based,1,119.0,119.0,35.699999999999996,False,17,4,April,16,False
2025-04-18 17:11:18,Friday,americano (hot),americano (hot),Coffee Based,1,89.0,89.0,26.7,False,17,4,April,16,False
2025-04-18 17:11:18,Friday,Overload lomi (malabnaw),Overload lomi (malabnaw),Mini Bites,1,99.0,99.0,99.0,False,17,4,April,16,False
2025-04-18 17:11:18,Friday,hot cocoa latte ,hot cocoa latte ,Sans Coffee,1,109.0,109.0,32.699999999999996,False,17,4,April,16,False
2025-04-18 17:11:18,Friday,BFF (Better French fries) Large (bbq),BFF (Better French fries) Large (bbq),Mini Bites,1,100.0,100.0,30.0,False,17,4,April,16,False
2025-04-18 17:27:34,Friday,Spanish latte (iced),Spanish latte (iced),Coffee Based,1,109.0,109.0,32.699999999999996,False,17,4,April,16,False
2025-04-18 17:39:50,Friday,the SM tea,the SM tea,Sans Coffee,1,129.0,129.0,38.699999999999996,False,17,4,April,16,False
2025-04-18 17:57:41,Friday,Cold brew with foamy vanilla ,Cold brew with foamy vanilla ,Sans Coffee,1,109.0,109.0,32.699999999999996,False,17,4,April,16,False
2025-04-18 17:57:41,Friday,white mocha  (hot),white mocha  (hot),Coffee Based,1,109.0,109.0,32.699999999999996,False,17,4,April,16,False
2025-04-18 17:57:41,Friday,mocha (iced),mocha (iced),Coffee Based,1,119.0,119.0,35.699999999999996,False,17,4,April,16,False
2025-04-18 18:34:17,Friday,caramel macchiato  (iced),caramel macchiato  (iced),Coffee Based,1,119.0,119.0,35.699999999999996,False,18,4,April,16,False
2025-04-18 18:54:41,Friday,Chicken wings (half dozen),Chicken wings (half dozen),Mini Bites,1,275.0,275.0,82.5,False,18,4,April,16,False
2025-04-18 18:54:41,Friday,Chicken wings (extra rice ),Chicken wings (extra rice ),Mini Bites,1,15.0,15.0,4.5,False,18,4,April,16,False
2025-04-18 18:54:41,Friday,caramel macchiato  (iced),caramel macchiato  (iced),Coffee Based,1,119.0,119.0,35.699999999999996,False,18,4,April,16,False
2025-04-18 18:54:41,Friday,white mocha  (iced),white mocha  (iced),Coffee Based,1,119.0,119.0,35.699999999999996,False,18,4,April,16,False
2025-04-18 19:58:55,Friday,Chicken wings (half dozen),Chicken wings (half dozen),Mini Bites,1,275.0,275.0,82.5,False,19,4,April,16,False
2025-04-18 19:58:55,Friday,hot cocoa latte ,hot cocoa latte ,Sans Coffee,1,109.0,109.0,32.699999999999996,False,19,4,April,16,False
2025-04-18 21:34:37,Friday,oreo overload Frappe ,oreo overload Frappe ,Kôfē Frappé,2,129.0,258.0,38.699999999999996,False,21,4,April,16,False
2025-04-18 21:34:37,Friday,Spanish latte (iced),Spanish latte (iced),Coffee Based,3,109.0,327.0,32.699999999999996,False,21,4,April,16,False
2025-04-18 21:34:37,Friday,caramel macchiato  (iced),caramel macchiato  (iced),Coffee Based,1,119.0,119.0,35.699999999999996,False,21,4,April,16,False
2025-04-18 21:34:37,Friday,choco dinosaur latte,choco dinosaur latte,Sans Coffee,2,119.0,238.0,35.699999999999996,False,21,4,April,16,False
2025-04-18 21:34:37,Friday,white mocha  (hot),white mocha  (hot),Coffee Based,1,109.0,109.0,32.699999999999996,False,21,4,April,16,False
2025-04-18 21:34:37,Friday,Overload lomi (malapot),Overload lomi (malapot),Mini Bites,3,99.0,297.0,99.0,False,21,4,April,16,False
2025-04-18 21:34:37,Friday,Chicken wings (3pcs),Chicken wings (3pcs),Mini Bites,1,150.0,150.0,45.0,False,21,4,April,16,False
2025-04-18 21:34:37,Friday,Chicken wings (half dozen),Chicken wings (half dozen),Mini Bites,4,275.0,1100.0,82.5,False,21,4,April,16,False
2025-04-18 20:25:33,Friday,mocha (iced),mocha (iced),Coffee Based,1,119.0,119.0,35.699999999999996,False,20,4,April,16,False
2025-04-18 20:38:11,Friday,Spanish latte (iced),Spanish latte (iced),Coffee Based,2,109.0,218.0,32.699999999999996,False,20,4,April,16,False
2025-04-18 20:38:11,Friday,super mocha ,super mocha ,Kôfē Frappé,1,129.0,129.0,38.699999999999996,False,20,4,April,16,False
2025-04-18 20:52:03,Friday,cappuccino  (hot),cappuccino  (hot),Coffee Based,2,99.0,198.0,29.7,False,20,4,April,16,False
2025-04-18 20:52:03,Friday,simple milk tea ,simple milk tea ,Sans Coffee,2,99.0,198.0,29.7,False,20,4,April,16,False
2025-04-18 20:52:03,Friday,triple caramel ,triple caramel ,Kôfē Frappé,1,129.0,129.0,38.699999999999996,False,20,4,April,16,False
2025-04-18 20:52:03,Friday,caramel macchiato  (hot),caramel macchiato  (hot),Coffee Based,1,109.0,109.0,32.699999999999996,False,20,4,April,16,False
2025-04-18 20:52:03,Friday,dirty coffee shake ,dirty coffee shake ,Kôfē Frappé,1,129.0,129.0,38.699999999999996,False,20,4,April,16,False
2025-04-18 21:30:34,Friday,triple caramel ,triple caramel ,Kôfē Frappé,1,129.0,129.0,38.699999999999996,False,21,4,April,16,False
2025-04-18 21:33:16,Friday,Chicken wings (3pcs),Chicken wings (3pcs),Mini Bites,1,150.0,150.0,45.0,False,21,4,April,16,False
2025-04-18 23:09:06,Friday,BFF (Better French fries) Large (cheese ),BFF (Better French fries) Large (cheese ),Mini Bites,1,100.0,100.0,30.0,False,23,4,April,16,False
2025-04-18 23:09:06,Friday,BFF (Better French fries) Large (sour cream),BFF (Better French fries) Large (sour cream),Mini Bites,1,100.0,100.0,30.0,False,23,4,April,16,False
2025-04-18 23:09:06,Friday,BFF (Better French fries) Large (bbq),BFF (Better French fries) Large (bbq),Mini Bites,1,100.0,100.0,30.0,False,23,4,April,16,False
2025-04-19 00:04:48,Saturday,caramel macchiato  (iced),caramel macchiato  (iced),Coffee Based,2,119.0,238.0,35.699999999999996,True,0,4,April,16,False
2025-04-19 00:04:48,Saturday,caramel macchiato  (hot),caramel macchiato  (hot),Coffee Based,1,109.0,109.0,32.699999999999996,True,0,4,April,16,False
2025-04-19 00:04:48,Saturday,strawberry latte,strawberry latte,Sans Coffee,1,129.0,129.0,38.699999999999996,True,0,4,April,16,False
2025-04-19 16:46:33,Saturday,sparkling berry,sparkling berry,Sans Coffee,2,109.0,218.0,32.699999999999996,True,16,4,April,16,True
2025-04-19 16:46:33,Saturday,Iced honey shaken espresso ,Iced honey shaken espresso ,Signature Kôfē,1,119.0,119.0,35.699999999999996,True,16,4,April,16,True
2025-04-19 16:46:33,Saturday,BFF (Better French fries) Large (bbq),BFF (Better French fries) Large (bbq),Mini Bites,1,100.0,100.0,30.0,True,16,4,April,16,True
2025-04-19 16:46:33,Saturday,the Christmas drink (hot ),the Christmas drink (hot ),Signature Kôfē,1,109.0,109.0,32.699999999999996,True,16,4,April,16,True
2025-04-19 16:46:33,Saturday,strawberry latte,strawberry latte,Sans Coffee,1,129.0,129.0,38.699999999999996,True,16,4,April,16,True
2025-04-19 16:46:33,Saturday,Overload lomi (malapot),Overload lomi (malapot),Mini Bites,1,99.0,99.0,99.0,True,16,4,April,16,True
2025-04-19 16:46:33,Saturday,BFF (Better French fries) Large (sour cream),BFF (Better French fries) Large (sour cream),Mini Bites,2,100.0,200.0,30.0,True,16,4,April,16,True
2025-04-19 16:46:33,Saturday,Spanish latte (iced),Spanish latte (iced),Coffee Based,1,109.0,109.0,32.699999999999996,True,16,4,April,16,True
2025-04-19 16:46:33,Saturday,oreo overload Frappe ,oreo overload Frappe ,Kôfē Frappé,1,129.0,129.0,38.699999999999996,True,16,4,April,16,True
2025-04-19 18:18:23,Saturday,Chicken wings (half dozen),Chicken wings (half dozen),Mini Bites,1,275.0,275.0,82.5,True,18,4,April,16,False
2025-04-19 18:18:23,Saturday,kofetala special blend ,kofetala special blend ,Sans Coffee,4,119.0,476.0,35.699999999999996,True,18,4,April,16,False
2025-04-19 18:18:23,Saturday,BFF (Better French fries) Large (sour cream),BFF (Better French fries) Large (sour cream),Mini Bites,1,100.0,100.0,30.0,True,18,4,April,16,False
2025-04-19 18:18:23,Saturday,Iced honey shaken espresso ,Iced honey shaken espresso ,Signature Kôfē,1,119.0,119.0,35.699999999999996,True,18,4,April,16,False
2025-04-19 16:50:06,Saturday,Cold brew with foamy vanilla ,Cold brew with foamy vanilla ,Sans Coffee,1,109.0,109.0,32.699999999999996,True,16,4,April,16,True
2025-04-19 16:50:06,Saturday,triple caramel ,triple caramel ,Kôfē Frappé,1,129.0,129.0,38.699999999999996,True,16,4,April,16,True
2025-04-19 16:53:19,Saturday,Iced honey shaken espresso ,Iced honey shaken espresso ,Signature Kôfē,1,119.0,119.0,35.699999999999996,True,16,4,April,16,True
2025-04-19 16:53:19,Saturday,choco dinosaur latte,choco dinosaur latte,Sans Coffee,1,119.0,119.0,35.699999999999996,True,16,4,April,16,True
2025-04-19 16:53:19,Saturday,BFF (Better French fries) Large (sour cream),BFF (Better French fries) Large (sour cream),Mini Bites,1,100.0,100.0,30.0,True,16,4,April,16,True
2025-04-19 16:53:19,Saturday,BFF (Better French fries) Large (bbq),BFF (Better French fries) Large (bbq),Mini Bites,1,100.0,100.0,30.0,True,16,4,April,16,True
2025-04-19 17:15:33,Saturday,Overload lomi (malapot),Overload lomi (malapot),Mini Bites,1,99.0,99.0,99.0,True,17,4,April,16,False
2025-04-19 18:31:19,Saturday,Overload lomi (malapot),Overload lomi (malapot),Mini Bites,4,99.0,396.0,99.0,True,18,4,April,16,False
2025-04-19 18:31:19,Saturday,oreo overload Frappe ,oreo overload Frappe ,Kôfē Frappé,2,129.0,258.0,38.699999999999996,True,18,4,April,16,False
2025-04-19 18:31:19,Saturday,BFF (Better French fries) Large (sour cream),BFF (Better French fries) Large (sour cream),Mini Bites,1,100.0,100.0,30.0,True,18,4,April,16,False
2025-04-19 18:31:19,Saturday,choco dinosaur latte,choco dinosaur latte,Sans Coffee,1,119.0,119.0,35.699999999999996,True,18,4,April,16,False
2025-04-19 19:02:47,Saturday,Product Name (special a),Product Name (special a),Sans Coffee,1,140.0,140.0,42.0,True,19,4,April,16,False
2025-04-19 19:02:47,Saturday,Chiz melt  (bacon),Chiz melt  (bacon),Mini Bites,1,95.0,95.0,28.5,True,19,4,April,16,False
2025-04-19 19:02:47,Saturday,BFF (Better French fries) Large (sour cream),BFF (Better French fries) Large (sour cream),Mini Bites,1,100.0,100.0,30.0,True,19,4,April,16,False
2025-04-19 22:58:14,Saturday,Chicken wings (3pcs),Chicken wings (3pcs),Mini Bites,1,150.0,150.0,45.0,True,22,4,April,16,False
2025-04-19 22:58:14,Saturday,simple milk tea ,simple milk tea ,Sans Coffee,1,99.0,99.0,29.7,True,22,4,April,16,False
2025-04-19 22:58:14,Saturday,triple caramel ,triple caramel ,Kôfē Frappé,1,129.0,129.0,38.699999999999996,True,22,4,April,16,False
2025-04-19 22:58:14,Saturday,BFF (Better French fries) Large (sour cream),BFF (Better French fries) Large (sour cream),Mini Bites,1,100.0,100.0,30.0,True,22,4,April,16,False
2025-04-19 21:24:44,Saturday,Spanish latte (iced),Spanish latte (iced),Coffee Based,2,109.0,218.0,32.699999999999996,True,21,4,April,16,False
2025-04-19 21:24:44,Saturday,caramel macchiato  (iced),caramel macchiato  (iced),Coffee Based,1,119.0,119.0,35.699999999999996,True,21,4,April,16,False
2025-04-19 23:00:24,Saturday,the SM tea,the SM tea,Sans Coffee,1,129.0,129.0,38.699999999999996,True,23,4,April,16,False
2025-04-19 23:00:24,Saturday,hot cocoa latte ,hot cocoa latte ,Sans Coffee,1,109.0,109.0,32.699999999999996,True,23,4,April,16,False
2025-04-20 00:51:58,Sunday,caramel macchiato  (hot),caramel macchiato  (hot),Coffee Based,1,109.0,109.0,32.699999999999996,True,0,4,April,16,False
2025-04-20 00:51:58,Sunday,Overload lomi (malapot),Overload lomi (malapot),Mini Bites,7,99.0,693.0,99.0,True,0,4,April,16,False
2025-04-20 00:51:58,Sunday,caramel macchiato  (iced),caramel macchiato  (iced),Coffee Based,1,119.0,119.0,35.699999999999996,True,0,4,April,16,False
2025-04-20 00:51:58,Sunday,white mocha  (iced),white mocha  (iced),Coffee Based,1,119.0,119.0,35.699999999999996,True,0,4,April,16,False
2025-04-20 00:52:34,Sunday,white mocha  (hot),white mocha  (hot),Coffee Based,1,109.0,109.0,32.699999999999996,True,0,4,April,16,False
2025-04-20 00:52:34,Sunday,caramel macchiato  (hot),caramel macchiato  (hot),Coffee Based,1,109.0,109.0,32.699999999999996,True,0,4,April,16,False
2025-04-20 17:59:01,Sunday,Belgian waffle  (strawberry chocolate ),Belgian waffle  (strawberry chocolate ),Sans Coffee,1,95.0,95.0,28.5,True,17,4,April,16,False
2025-04-20 17:59:01,Sunday,mango banana milk shake ,mango banana milk shake ,Kôfē Frappé,1,119.0,119.0,35.699999999999996,True,17,4,April,16,False
2025-04-20 17:59:01,Sunday,cappuccino  (hot),cappuccino  (hot),Coffee Based,1,99.0,99.0,29.7,True,17,4,April,16,False
2025-04-20 18:29:34,Sunday,caramel macchiato  (iced),caramel macchiato  (iced),Coffee Based,1,119.0,119.0,35.699999999999996,True,18,4,April,16,False
2025-04-20 18:29:34,Sunday,Spanish latte (iced),Spanish latte (iced),Coffee Based,1,109.0,109.0,32.699999999999996,True,18,4,April,16,False
2025-04-20 18:30:27,Sunday,BFF (Better French fries)medium  (bbq ),BFF (Better French fries)medium  (bbq ),Mini Bites,1,60.0,60.0,18.0,True,18,4,April,16,False
2025-04-20 20:24:53,Sunday,the SM tea,the SM tea,Sans Coffee,1,129.0,129.0,38.699999999999996,True,20,4,April,16,False
