date,day_of_week,item,item_name,category,quantity,price,total,cost,is_weekend,hour,month,month_name,week,is_peak_hour,day_name,quarter,week_number,date_only,is_dry_season,gross_profit,profit_margin,revenue,total_cost,transaction_profit,waste_rate,estimated_waste_qty,estimated_waste_cost,is_high_waste_item,daily_qty,rolling_7d_avg,rolling_30d_avg,lag_1d,demand_trend,spoilage_risk_num,spoilage_risk_label,menu_performance,menu_performance_num,item_encoded,cat_Coffee Based,cat_Kôfē Frappé,cat_Mini Bites,cat_Sans Coffee,cat_Signature Kôfē
2024-12-29 15:48:23,6,BFF (Better French fries) Large (cheese ),BFF (Better French fries) Large (cheese ),Mini Bites,1,100.0,100.0,30.0,1,15,12,December,52,1,Sunday,4,52,2024-12-29,1,70.0,0.7,100.0,30.0,70.0,0.15,0.15,4.5,1,4,1.29,1.4,2.0,-0.0786,1,Medium Risk,Keep,2,45,0,0,1,0,0
2024-12-29 15:48:23,6,Chicken wings (3pcs),Chicken wings (3pcs),Mini Bites,1,150.0,150.0,45.0,1,15,12,December,52,1,Sunday,4,52,2024-12-29,1,105.0,0.7,150.0,45.0,105.0,0.15,0.15,6.75,1,3,4.43,2.73,4.0,0.6227,1,Medium Risk,Keep,2,15,0,0,1,0,0
2024-12-29 15:54:10,6,mocha (hot),mocha (hot),Coffee Based,1,109.0,109.0,32.7,1,15,12,December,52,1,Sunday,4,52,2024-12-29,1,76.3,0.7,109.0,32.7,76.3,0.05,0.05,1.64,0,3,1.29,1.2,1.0,0.075,0,Low Risk,Improve,1,60,1,0,0,0,0
2024-12-29 15:54:10,6,matcha espresso fusion  (iced),matcha espresso fusion  (iced),Signature Kôfē,1,119.0,119.0,35.7,1,15,12,December,52,1,Sunday,4,52,2024-12-29,1,83.3,0.7,119.0,35.7,83.3,0.06,0.06,2.14,0,1,1.14,1.07,1.0,0.0654,0,Low Risk,Improve,1,65,0,0,0,0,1
2024-12-29 15:54:10,6,Belgian waffle  (mango caramel ),Belgian waffle  (mango caramel ),Sans Coffee,1,95.0,95.0,28.5,1,15,12,December,52,1,Sunday,4,52,2024-12-29,1,66.5,0.7,95.0,28.5,66.5,0.07,0.07,2.0,0,1,1.0,1.1,1.0,-0.0909,1,Medium Risk,Improve,1,68,0,0,0,1,0
2024-12-29 16:07:51,6,oreo overload Frappe ,oreo overload Frappe ,Kôfē Frappé,1,129.0,129.0,38.7,1,16,12,December,52,1,Sunday,4,52,2024-12-29,1,90.3,0.7,129.0,38.7,90.3,0.08,0.08,3.1,0,5,1.57,1.63,2.0,-0.0368,1,Medium Risk,Keep,2,27,0,1,0,0,0
2024-12-29 16:07:51,6,white mocha  (iced),white mocha  (iced),Coffee Based,1,119.0,119.0,35.7,1,16,12,December,52,1,Sunday,4,52,2024-12-29,1,83.3,0.7,119.0,35.7,83.3,0.05,0.05,1.78,0,2,2.29,1.8,4.0,0.2722,0,Low Risk,Keep,2,30,1,0,0,0,0
2024-12-29 16:07:51,6,mocha (iced),mocha (iced),Coffee Based,1,119.0,119.0,35.7,1,16,12,December,52,1,Sunday,4,52,2024-12-29,1,83.3,0.7,119.0,35.7,83.3,0.05,0.05,1.78,0,2,1.14,1.23,2.0,-0.0732,1,Medium Risk,Keep,2,3,1,0,0,0,0
2024-12-29 16:07:51,6,choco dinosaur latte,choco dinosaur latte,Sans Coffee,1,119.0,119.0,35.7,1,16,12,December,52,1,Sunday,4,52,2024-12-29,1,83.3,0.7,119.0,35.7,83.3,0.07,0.07,2.5,0,5,2.0,2.03,1.0,-0.0148,1,Medium Risk,Keep,2,10,0,0,0,1,0
2024-12-29 17:16:44,6,oreo overload Frappe ,oreo overload Frappe ,Kôfē Frappé,1,129.0,129.0,38.7,1,17,12,December,52,0,Sunday,4,52,2024-12-29,1,90.3,0.7,129.0,38.7,90.3,0.08,0.08,3.1,0,5,1.57,1.63,2.0,-0.0368,1,Medium Risk,Keep,2,27,0,1,0,0,0
2024-12-29 17:28:44,6,choco dinosaur latte,choco dinosaur latte,Sans Coffee,1,119.0,119.0,35.7,1,17,12,December,52,0,Sunday,4,52,2024-12-29,1,83.3,0.7,119.0,35.7,83.3,0.07,0.07,2.5,0,5,2.0,2.03,1.0,-0.0148,1,Medium Risk,Keep,2,10,0,0,0,1,0
2024-12-29 17:28:44,6,kofetala special blend ,kofetala special blend ,Sans Coffee,1,119.0,119.0,35.7,1,17,12,December,52,0,Sunday,4,52,2024-12-29,1,83.3,0.7,119.0,35.7,83.3,0.07,0.07,2.5,0,2,1.43,1.53,1.0,-0.0654,1,Medium Risk,Improve,1,25,0,0,0,1,0
2024-12-29 17:28:44,6,mango banana milk shake ,mango banana milk shake ,Kôfē Frappé,1,119.0,119.0,35.7,1,17,12,December,52,0,Sunday,4,52,2024-12-29,1,83.3,0.7,119.0,35.7,83.3,0.08,0.08,2.86,0,1,1.57,1.37,2.0,0.146,0,Low Risk,Keep,2,36,0,1,0,0,0
2024-12-29 17:28:44,6,BFF (Better French fries)medium  ( cheese ),BFF (Better French fries)medium  ( cheese ),Mini Bites,1,60.0,60.0,18.0,1,17,12,December,52,0,Sunday,4,52,2024-12-29,1,42.0,0.7,60.0,18.0,42.0,0.15,0.15,2.7,1,1,1.86,1.47,4.0,0.2653,1,Medium Risk,Improve,1,63,0,0,1,0,0
2024-12-29 17:28:44,6,French fries Spicy barbecue  (large ),French fries Spicy barbecue  (large ),Mini Bites,1,100.0,100.0,30.0,1,17,12,December,52,0,Sunday,4,52,2024-12-29,1,70.0,0.7,100.0,30.0,70.0,0.15,0.15,4.5,1,1,1.43,1.44,1.0,-0.0069,1,Medium Risk,Improve,1,41,0,0,1,0,0
2024-12-29 17:28:44,6,americano (iced),americano (iced),Coffee Based,1,99.0,99.0,29.7,1,17,12,December,52,0,Sunday,4,52,2024-12-29,1,69.3,0.7,99.0,29.7,69.3,0.05,0.05,1.48,0,1,1.43,1.17,1.0,0.2222,0,Low Risk,Improve,1,70,1,0,0,0,0
2024-12-29 17:57:24,6,mocha (hot),mocha (hot),Coffee Based,1,109.0,109.0,32.7,1,17,12,December,52,0,Sunday,4,52,2024-12-29,1,76.3,0.7,109.0,32.7,76.3,0.05,0.05,1.64,0,3,1.29,1.2,1.0,0.075,0,Low Risk,Improve,1,60,1,0,0,0,0
2024-12-29 17:57:24,6,white mocha  (hot),white mocha  (hot),Coffee Based,1,109.0,109.0,32.7,1,17,12,December,52,0,Sunday,4,52,2024-12-29,1,76.3,0.7,109.0,32.7,76.3,0.05,0.05,1.64,0,4,1.57,1.33,3.0,0.1805,0,Low Risk,Keep,2,61,1,0,0,0,0
2024-12-29 18:15:54,6,Spanish latte (iced),Spanish latte (iced),Coffee Based,1,109.0,109.0,32.7,1,18,12,December,52,0,Sunday,4,52,2024-12-29,1,76.3,0.7,109.0,32.7,76.3,0.05,0.05,1.64,0,3,3.14,1.83,8.0,0.7158,0,Low Risk,Keep,2,6,1,0,0,0,0
2024-12-29 18:15:54,6,white mocha  (iced),white mocha  (iced),Coffee Based,1,119.0,119.0,35.7,1,18,12,December,52,0,Sunday,4,52,2024-12-29,1,83.3,0.7,119.0,35.7,83.3,0.05,0.05,1.78,0,2,2.29,1.8,4.0,0.2722,0,Low Risk,Keep,2,30,1,0,0,0,0
2024-12-29 18:15:54,6,cappuccino  (ice),cappuccino  (ice),Coffee Based,1,109.0,109.0,32.7,1,18,12,December,52,0,Sunday,4,52,2024-12-29,1,76.3,0.7,109.0,32.7,76.3,0.05,0.05,1.64,0,1,1.43,1.2,2.0,0.1917,0,Low Risk,Improve,1,54,1,0,0,0,0
2024-12-29 18:15:54,6,mocha (iced),mocha (iced),Coffee Based,1,119.0,119.0,35.7,1,18,12,December,52,0,Sunday,4,52,2024-12-29,1,83.3,0.7,119.0,35.7,83.3,0.05,0.05,1.78,0,2,1.14,1.23,2.0,-0.0732,1,Medium Risk,Keep,2,3,1,0,0,0,0
2024-12-29 19:15:47,6,Spanish latte (iced),Spanish latte (iced),Coffee Based,1,109.0,109.0,32.7,1,19,12,December,52,0,Sunday,4,52,2024-12-29,1,76.3,0.7,109.0,32.7,76.3,0.05,0.05,1.64,0,3,3.14,1.83,8.0,0.7158,0,Low Risk,Keep,2,6,1,0,0,0,0
2024-12-29 19:15:47,6,caramel macchiato  (iced),caramel macchiato  (iced),Coffee Based,1,119.0,119.0,35.7,1,19,12,December,52,0,Sunday,4,52,2024-12-29,1,83.3,0.7,119.0,35.7,83.3,0.05,0.05,1.78,0,1,3.0,2.37,5.0,0.2658,0,Low Risk,Keep,2,24,1,0,0,0,0
2024-12-29 20:11:44,6,triple caramel ,triple caramel ,Kôfē Frappé,1,129.0,129.0,38.7,1,20,12,December,52,0,Sunday,4,52,2024-12-29,1,90.3,0.7,129.0,38.7,90.3,0.08,0.08,3.1,0,2,1.29,1.37,1.0,-0.0584,1,Medium Risk,Keep,2,35,0,1,0,0,0
2024-12-29 20:11:44,6,extra shot,extra shot,Sans Coffee,1,59.0,59.0,17.7,1,20,12,December,52,0,Sunday,4,52,2024-12-29,1,41.3,0.7,59.0,17.7,41.3,0.07,0.07,1.24,0,1,1.0,1.08,1.0,-0.0741,1,Medium Risk,Improve,1,34,0,0,0,1,0
2024-12-29 20:11:44,6,strawberry latte,strawberry latte,Sans Coffee,1,129.0,129.0,38.7,1,20,12,December,52,0,Sunday,4,52,2024-12-29,1,90.3,0.7,129.0,38.7,90.3,0.07,0.07,2.71,0,2,1.14,1.47,1.0,-0.2245,1,Medium Risk,Keep,2,9,0,0,0,1,0
2024-12-29 20:28:55,6,white mocha  (hot),white mocha  (hot),Coffee Based,1,109.0,109.0,32.7,1,20,12,December,52,0,Sunday,4,52,2024-12-29,1,76.3,0.7,109.0,32.7,76.3,0.05,0.05,1.64,0,4,1.57,1.33,3.0,0.1805,0,Low Risk,Keep,2,61,1,0,0,0,0
2024-12-29 20:28:55,6,choco dinosaur latte,choco dinosaur latte,Sans Coffee,1,119.0,119.0,35.7,1,20,12,December,52,0,Sunday,4,52,2024-12-29,1,83.3,0.7,119.0,35.7,83.3,0.07,0.07,2.5,0,5,2.0,2.03,1.0,-0.0148,1,Medium Risk,Keep,2,10,0,0,0,1,0
2024-12-29 20:41:07,6,choco dinosaur latte,choco dinosaur latte,Sans Coffee,2,119.0,238.0,35.7,1,20,12,December,52,0,Sunday,4,52,2024-12-29,1,83.3,0.7,238.0,71.4,166.6,0.07,0.14,5.0,0,5,2.0,2.03,1.0,-0.0148,1,Medium Risk,Keep,2,10,0,0,0,1,0
2024-12-29 20:41:07,6,the Christmas drink (hot ),the Christmas drink (hot ),Signature Kôfē,1,109.0,109.0,32.7,1,20,12,December,52,0,Sunday,4,52,2024-12-29,1,76.3,0.7,109.0,32.7,76.3,0.06,0.06,1.96,0,1,1.0,1.0,1.0,0.0,0,Low Risk,Improve,1,82,0,0,0,0,1
2024-12-29 20:41:07,6,triple caramel ,triple caramel ,Kôfē Frappé,1,129.0,129.0,38.7,1,20,12,December,52,0,Sunday,4,52,2024-12-29,1,90.3,0.7,129.0,38.7,90.3,0.08,0.08,3.1,0,2,1.29,1.37,1.0,-0.0584,1,Medium Risk,Keep,2,35,0,1,0,0,0
2024-12-29 20:41:07,6,BFF (Better French fries) Large (cheese ),BFF (Better French fries) Large (cheese ),Mini Bites,2,100.0,200.0,30.0,1,20,12,December,52,0,Sunday,4,52,2024-12-29,1,70.0,0.7,200.0,60.0,140.0,0.15,0.3,9.0,1,4,1.29,1.4,2.0,-0.0786,1,Medium Risk,Keep,2,45,0,0,1,0,0
2024-12-29 20:41:07,6,white mocha  (hot),white mocha  (hot),Coffee Based,2,109.0,218.0,32.7,1,20,12,December,52,0,Sunday,4,52,2024-12-29,1,76.3,0.7,218.0,65.4,152.6,0.05,0.1,3.27,0,4,1.57,1.33,3.0,0.1805,0,Low Risk,Keep,2,61,1,0,0,0,0
2024-12-29 20:41:07,6,Overload lomi (malapot),Overload lomi (malapot),Mini Bites,3,99.0,297.0,99.0,1,20,12,December,52,0,Sunday,4,52,2024-12-29,1,0.0,0.0,297.0,297.0,0.0,0.15,0.45,44.55,1,3,3.57,4.73,4.0,-0.2452,2,High Risk,Improve,1,90,0,0,1,0,0
2024-12-29 20:41:07,6,oreo overload Frappe ,oreo overload Frappe ,Kôfē Frappé,1,129.0,129.0,38.7,1,20,12,December,52,0,Sunday,4,52,2024-12-29,1,90.3,0.7,129.0,38.7,90.3,0.08,0.08,3.1,0,5,1.57,1.63,2.0,-0.0368,1,Medium Risk,Keep,2,27,0,1,0,0,0
2024-12-29 21:19:16,6,caramel macchiato  (hot),caramel macchiato  (hot),Coffee Based,1,109.0,109.0,32.7,1,21,12,December,52,0,Sunday,4,52,2024-12-29,1,76.3,0.7,109.0,32.7,76.3,0.05,0.05,1.64,0,2,2.29,1.83,5.0,0.2514,0,Low Risk,Keep,2,28,1,0,0,0,0
2024-12-29 21:19:16,6,oreo overload Frappe ,oreo overload Frappe ,Kôfē Frappé,1,129.0,129.0,38.7,1,21,12,December,52,0,Sunday,4,52,2024-12-29,1,90.3,0.7,129.0,38.7,90.3,0.08,0.08,3.1,0,5,1.57,1.63,2.0,-0.0368,1,Medium Risk,Keep,2,27,0,1,0,0,0
2024-12-29 21:19:16,6,Chicken wings (3pcs),Chicken wings (3pcs),Mini Bites,2,150.0,300.0,45.0,1,21,12,December,52,0,Sunday,4,52,2024-12-29,1,105.0,0.7,300.0,90.0,210.0,0.15,0.3,13.5,1,3,4.43,2.73,4.0,0.6227,1,Medium Risk,Keep,2,15,0,0,1,0,0
2024-12-29 22:45:18,6,Belgian waffle  (peanut butter ),Belgian waffle  (peanut butter ),Sans Coffee,1,90.0,90.0,27.0,1,22,12,December,52,0,Sunday,4,52,2024-12-29,1,63.0,0.7,90.0,27.0,63.0,0.07,0.07,1.89,0,1,1.14,1.1,1.0,0.0364,0,Low Risk,Improve,1,33,0,0,0,1,0
2024-12-29 22:45:18,6,Belgian waffle  (strawberry chocolate ),Belgian waffle  (strawberry chocolate ),Sans Coffee,1,95.0,95.0,28.5,1,22,12,December,52,0,Sunday,4,52,2024-12-29,1,66.5,0.7,95.0,28.5,66.5,0.07,0.07,2.0,0,2,1.57,1.4,1.0,0.1214,0,Low Risk,Keep,2,48,0,0,0,1,0
2024-12-29 22:36:29,6,Product Name (regular ),Product Name (regular ),Sans Coffee,2,120.0,240.0,18.0,1,22,12,December,52,0,Sunday,4,52,2024-12-29,1,102.0,0.85,240.0,36.0,204.0,0.07,0.14,2.52,0,2,1.43,1.57,1.0,-0.0892,1,Medium Risk,Keep,2,40,0,0,0,1,0
2024-12-29 22:43:09,6,Spanish latte (hot),Spanish latte (hot),Coffee Based,1,99.0,99.0,29.7,1,22,12,December,52,0,Sunday,4,52,2024-12-29,1,69.3,0.7,99.0,29.7,69.3,0.05,0.05,1.48,0,1,1.14,1.1,1.0,0.0364,0,Low Risk,Keep,2,44,1,0,0,0,0
2024-12-29 22:43:09,6,caramel macchiato  (hot),caramel macchiato  (hot),Coffee Based,1,109.0,109.0,32.7,1,22,12,December,52,0,Sunday,4,52,2024-12-29,1,76.3,0.7,109.0,32.7,76.3,0.05,0.05,1.64,0,2,2.29,1.83,5.0,0.2514,0,Low Risk,Keep,2,28,1,0,0,0,0
2024-12-29 22:43:09,6,mocha (hot),mocha (hot),Coffee Based,1,109.0,109.0,32.7,1,22,12,December,52,0,Sunday,4,52,2024-12-29,1,76.3,0.7,109.0,32.7,76.3,0.05,0.05,1.64,0,3,1.29,1.2,1.0,0.075,0,Low Risk,Improve,1,60,1,0,0,0,0
2024-12-29 22:43:09,6,cappuccino  (hot),cappuccino  (hot),Coffee Based,3,99.0,297.0,29.7,1,22,12,December,52,0,Sunday,4,52,2024-12-29,1,69.3,0.7,297.0,89.1,207.9,0.05,0.15,4.46,0,3,1.57,1.37,3.0,0.146,0,Low Risk,Keep,2,49,1,0,0,0,0
2024-12-29 22:43:09,6,BFF (Better French fries) Large (cheese ),BFF (Better French fries) Large (cheese ),Mini Bites,1,100.0,100.0,30.0,1,22,12,December,52,0,Sunday,4,52,2024-12-29,1,70.0,0.7,100.0,30.0,70.0,0.15,0.15,4.5,1,4,1.29,1.4,2.0,-0.0786,1,Medium Risk,Keep,2,45,0,0,1,0,0
2024-12-29 22:43:09,6,Belgian waffle  (strawberry chocolate ),Belgian waffle  (strawberry chocolate ),Sans Coffee,1,95.0,95.0,28.5,1,22,12,December,52,0,Sunday,4,52,2024-12-29,1,66.5,0.7,95.0,28.5,66.5,0.07,0.07,2.0,0,2,1.57,1.4,1.0,0.1214,0,Low Risk,Keep,2,48,0,0,0,1,0
2024-12-30 16:32:38,0,caramel macchiato  (iced),caramel macchiato  (iced),Coffee Based,1,119.0,119.0,35.7,0,16,12,December,1,1,Monday,4,1,2024-12-30,1,83.3,0.7,119.0,35.7,83.3,0.05,0.05,1.78,0,1,2.86,2.37,1.0,0.2068,0,Low Risk,Keep,2,24,1,0,0,0,0
2024-12-30 16:32:38,0,white mocha  (hot),white mocha  (hot),Coffee Based,1,109.0,109.0,32.7,0,16,12,December,1,1,Monday,4,1,2024-12-30,1,76.3,0.7,109.0,32.7,76.3,0.05,0.05,1.64,0,1,2.0,1.43,4.0,0.3986,0,Low Risk,Keep,2,61,1,0,0,0,0
2024-12-30 16:32:56,0,BFF (Better French fries) Large (cheese ),BFF (Better French fries) Large (cheese ),Mini Bites,1,100.0,100.0,30.0,0,16,12,December,1,1,Monday,4,1,2024-12-30,1,70.0,0.7,100.0,30.0,70.0,0.15,0.15,4.5,1,1,1.71,1.5,4.0,0.14,1,Medium Risk,Keep,2,45,0,0,1,0,0
2024-12-30 17:03:21,0,super mocha ,super mocha ,Kôfē Frappé,1,129.0,129.0,38.7,0,17,12,December,1,0,Monday,4,1,2024-12-30,1,90.3,0.7,129.0,38.7,90.3,0.08,0.08,3.1,0,1,1.43,1.23,1.0,0.1626,0,Low Risk,Keep,2,47,0,1,0,0,0
2024-12-30 17:03:21,0,hot cocoa latte ,hot cocoa latte ,Sans Coffee,1,109.0,109.0,32.7,0,17,12,December,1,0,Monday,4,1,2024-12-30,1,76.3,0.7,109.0,32.7,76.3,0.07,0.07,2.29,0,1,2.29,2.17,5.0,0.0553,0,Low Risk,Improve,1,42,0,0,0,1,0
2024-12-30 17:05:25,0,Spanish latte (iced),Spanish latte (iced),Coffee Based,1,109.0,109.0,32.7,0,17,12,December,1,0,Monday,4,1,2024-12-30,1,76.3,0.7,109.0,32.7,76.3,0.05,0.05,1.64,0,1,3.29,1.9,3.0,0.7316,0,Low Risk,Keep,2,6,1,0,0,0,0
2024-12-30 17:05:25,0,cappuccino  (ice),cappuccino  (ice),Coffee Based,1,109.0,109.0,32.7,0,17,12,December,1,0,Monday,4,1,2024-12-30,1,76.3,0.7,109.0,32.7,76.3,0.05,0.05,1.64,0,1,1.43,1.2,1.0,0.1917,0,Low Risk,Improve,1,54,1,0,0,0,0
2024-12-30 17:24:46,0,oreo overload Frappe ,oreo overload Frappe ,Kôfē Frappé,2,129.0,258.0,38.7,0,17,12,December,1,0,Monday,4,1,2024-12-30,1,90.3,0.7,258.0,77.4,180.6,0.08,0.16,6.19,0,3,2.14,1.67,5.0,0.2814,0,Low Risk,Keep,2,27,0,1,0,0,0
2024-12-30 17:24:46,0,americano (iced),americano (iced),Coffee Based,1,99.0,99.0,29.7,0,17,12,December,1,0,Monday,4,1,2024-12-30,1,69.3,0.7,99.0,29.7,69.3,0.05,0.05,1.48,0,1,1.0,1.17,1.0,-0.1453,1,Medium Risk,Improve,1,70,1,0,0,0,0
2024-12-30 17:24:46,0,Cold brew with foamy vanilla ,Cold brew with foamy vanilla ,Sans Coffee,1,109.0,109.0,32.7,0,17,12,December,1,0,Monday,4,1,2024-12-30,1,76.3,0.7,109.0,32.7,76.3,0.07,0.07,2.29,0,3,1.0,1.2,1.0,-0.1667,1,Medium Risk,Improve,1,43,0,0,0,1,0
2024-12-30 17:51:15,0,Cold brew with foamy vanilla ,Cold brew with foamy vanilla ,Sans Coffee,1,109.0,109.0,32.7,0,17,12,December,1,0,Monday,4,1,2024-12-30,1,76.3,0.7,109.0,32.7,76.3,0.07,0.07,2.29,0,3,1.0,1.2,1.0,-0.1667,1,Medium Risk,Improve,1,43,0,0,0,1,0
2024-12-30 17:51:15,0,drip coffee (8 bags/pouch) (barako),drip coffee (8 bags/pouch) (barako),Sans Coffee,1,130.0,130.0,39.0,0,17,12,December,1,0,Monday,4,1,2024-12-30,1,91.0,0.7,130.0,39.0,91.0,0.07,0.07,2.73,0,1,1.86,3.27,1.0,-0.4312,1,Medium Risk,Improve,1,51,0,0,0,1,0
2024-12-30 19:42:39,0,Cold brew with foamy vanilla ,Cold brew with foamy vanilla ,Sans Coffee,1,109.0,109.0,32.7,0,19,12,December,1,0,Monday,4,1,2024-12-30,1,76.3,0.7,109.0,32.7,76.3,0.07,0.07,2.29,0,3,1.0,1.2,1.0,-0.1667,1,Medium Risk,Improve,1,43,0,0,0,1,0
2024-12-30 19:42:39,0,matcha espresso fusion  (iced),matcha espresso fusion  (iced),Signature Kôfē,1,119.0,119.0,35.7,0,19,12,December,1,0,Monday,4,1,2024-12-30,1,83.3,0.7,119.0,35.7,83.3,0.06,0.06,2.14,0,1,1.14,1.07,1.0,0.0654,0,Low Risk,Improve,1,65,0,0,0,0,1
2024-12-30 19:42:39,0,mango banana milk shake ,mango banana milk shake ,Kôfē Frappé,2,119.0,238.0,35.7,0,19,12,December,1,0,Monday,4,1,2024-12-30,1,83.3,0.7,238.0,71.4,166.6,0.08,0.16,5.71,0,2,1.57,1.33,1.0,0.1805,0,Low Risk,Keep,2,36,0,1,0,0,0
2024-12-30 19:42:39,0,caramel macchiato  (hot),caramel macchiato  (hot),Coffee Based,1,109.0,109.0,32.7,0,19,12,December,1,0,Monday,4,1,2024-12-30,1,76.3,0.7,109.0,32.7,76.3,0.05,0.05,1.64,0,1,2.43,1.87,2.0,0.2995,0,Low Risk,Keep,2,28,1,0,0,0,0
2024-12-30 19:42:39,0,Spanish latte (hot),Spanish latte (hot),Coffee Based,1,99.0,99.0,29.7,0,19,12,December,1,0,Monday,4,1,2024-12-30,1,69.3,0.7,99.0,29.7,69.3,0.05,0.05,1.48,0,1,1.14,1.1,1.0,0.0364,0,Low Risk,Keep,2,44,1,0,0,0,0
2024-12-30 19:49:04,0,Chicken wings (3pcs),Chicken wings (3pcs),Mini Bites,2,150.0,300.0,45.0,0,19,12,December,1,0,Monday,4,1,2024-12-30,1,105.0,0.7,300.0,90.0,210.0,0.15,0.3,13.5,1,6,4.29,2.67,3.0,0.6067,1,Medium Risk,Keep,2,15,0,0,1,0,0
2024-12-30 21:51:31,0,oreo overload Frappe ,oreo overload Frappe ,Kôfē Frappé,1,129.0,129.0,38.7,0,21,12,December,1,0,Monday,4,1,2024-12-30,1,90.3,0.7,129.0,38.7,90.3,0.08,0.08,3.1,0,3,2.14,1.67,5.0,0.2814,0,Low Risk,Keep,2,27,0,1,0,0,0
2024-12-30 21:51:31,0,matcha Supreme latte (iced),matcha Supreme latte (iced),Sans Coffee,1,119.0,119.0,35.7,0,21,12,December,1,0,Monday,4,1,2024-12-30,1,83.3,0.7,119.0,35.7,83.3,0.07,0.07,2.5,0,1,2.43,1.83,3.0,0.3279,0,Low Risk,Keep,2,4,0,0,0,1,0
2024-12-30 21:51:31,0,French fries Spicy barbecue  (medium ),French fries Spicy barbecue  (medium ),Mini Bites,2,60.0,120.0,18.0,0,21,12,December,1,0,Monday,4,1,2024-12-30,1,42.0,0.7,120.0,36.0,84.0,0.15,0.3,5.4,1,2,1.0,1.07,1.0,-0.0654,1,Medium Risk,Improve,1,66,0,0,1,0,0
2024-12-30 21:51:31,0,Chiz melt  (spam lite),Chiz melt  (spam lite),Mini Bites,1,95.0,95.0,28.5,0,21,12,December,1,0,Monday,4,1,2024-12-30,1,66.5,0.7,95.0,28.5,66.5,0.15,0.15,4.27,1,1,1.71,1.47,4.0,0.1633,1,Medium Risk,Keep,2,37,0,0,1,0,0
2024-12-30 21:51:31,0,Chicken wings (3pcs),Chicken wings (3pcs),Mini Bites,2,150.0,300.0,45.0,0,21,12,December,1,0,Monday,4,1,2024-12-30,1,105.0,0.7,300.0,90.0,210.0,0.15,0.3,13.5,1,6,4.29,2.67,3.0,0.6067,1,Medium Risk,Keep,2,15,0,0,1,0,0
2024-12-30 21:53:36,0,Product Name (special a),Product Name (special a),Sans Coffee,1,140.0,140.0,42.0,0,21,12,December,1,0,Monday,4,1,2024-12-30,1,98.0,0.7,140.0,42.0,98.0,0.07,0.07,2.94,0,1,1.0,1.3,1.0,-0.2308,1,Medium Risk,Improve,1,58,0,0,0,1,0
2024-12-30 21:53:36,0,Chicken wings (3pcs),Chicken wings (3pcs),Mini Bites,2,150.0,300.0,45.0,0,21,12,December,1,0,Monday,4,1,2024-12-30,1,105.0,0.7,300.0,90.0,210.0,0.15,0.3,13.5,1,6,4.29,2.67,3.0,0.6067,1,Medium Risk,Keep,2,15,0,0,1,0,0
2024-12-31 16:44:48,1,Belgian waffle  (strawberry chocolate ),Belgian waffle  (strawberry chocolate ),Sans Coffee,1,95.0,95.0,28.5,0,16,12,December,1,1,Tuesday,4,1,2024-12-31,1,66.5,0.7,95.0,28.5,66.5,0.07,0.07,2.0,0,2,1.71,1.43,2.0,0.1958,0,Low Risk,Keep,2,48,0,0,0,1,0
2024-12-31 16:44:48,1,strawberry latte,strawberry latte,Sans Coffee,1,129.0,129.0,38.7,0,16,12,December,1,1,Tuesday,4,1,2024-12-31,1,90.3,0.7,129.0,38.7,90.3,0.07,0.07,2.71,0,3,1.29,1.47,2.0,-0.1224,1,Medium Risk,Keep,2,9,0,0,0,1,0
2024-12-31 16:44:48,1,hot cocoa latte ,hot cocoa latte ,Sans Coffee,1,109.0,109.0,32.7,0,16,12,December,1,1,Tuesday,4,1,2024-12-31,1,76.3,0.7,109.0,32.7,76.3,0.07,0.07,2.29,0,2,2.14,2.17,1.0,-0.0138,1,Medium Risk,Improve,1,42,0,0,0,1,0
2024-12-31 16:44:48,1,BFF (Better French fries) Large (bbq),BFF (Better French fries) Large (bbq),Mini Bites,1,100.0,100.0,30.0,0,16,12,December,1,1,Tuesday,4,1,2024-12-31,1,70.0,0.7,100.0,30.0,70.0,0.15,0.15,4.5,1,2,1.14,1.1,1.0,0.0364,1,Medium Risk,Keep,2,31,0,0,1,0,0
2024-12-31 16:44:48,1,Belgian waffle  (strawberry chocolate ),Belgian waffle  (strawberry chocolate ),Sans Coffee,1,95.0,95.0,28.5,0,16,12,December,1,1,Tuesday,4,1,2024-12-31,1,66.5,0.7,95.0,28.5,66.5,0.07,0.07,2.0,0,2,1.71,1.43,2.0,0.1958,0,Low Risk,Keep,2,48,0,0,0,1,0
2024-12-31 16:44:48,1,strawberry latte,strawberry latte,Sans Coffee,1,129.0,129.0,38.7,0,16,12,December,1,1,Tuesday,4,1,2024-12-31,1,90.3,0.7,129.0,38.7,90.3,0.07,0.07,2.71,0,3,1.29,1.47,2.0,-0.1224,1,Medium Risk,Keep,2,9,0,0,0,1,0
2024-12-31 16:44:48,1,hot cocoa latte ,hot cocoa latte ,Sans Coffee,1,109.0,109.0,32.7,0,16,12,December,1,1,Tuesday,4,1,2024-12-31,1,76.3,0.7,109.0,32.7,76.3,0.07,0.07,2.29,0,2,2.14,2.17,1.0,-0.0138,1,Medium Risk,Improve,1,42,0,0,0,1,0
